SeniorCitizen,tenure,MonthlyCharges,gender_Female,gender_Male,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,Churn_No,Churn_Yes,TotalCharges,clusters_4
0.0,0.06944444444444445,0.2567164179104477,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.025760233918128657,0
1.0,1.0,0.9208955223880596,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9330526315789474,1
1.0,1.0,0.9621890547263682,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.968,1
1.0,0.041666666666666664,0.5651741293532337,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.02633333333333333,3
0.0,0.6666666666666666,0.009950248756218888,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1080701754385965,2
0.0,0.875,0.7144278606965173,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6635263157894736,1
0.0,0.375,0.38258706467661696,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17905263157894738,3
0.0,0.9722222222222222,0.6159203980099502,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6561988304093568,1
0.0,0.09722222222222221,0.5283582089552238,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.058415204678362566,3
0.0,0.0,0.019900497512437804,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.027777777777777776,0.717412935323383,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.021134502923976606,3
1.0,0.2777777777777778,0.7990049751243781,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2305263157894737,3
0.0,0.9166666666666666,0.014427860696517386,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1520701754385965,2
0.0,0.041666666666666664,0.015920398009950265,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.006964912280701755,0
0.0,0.20833333333333331,0.673134328358209,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.15070175438596492,3
0.0,1.0,0.717412935323383,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7608421052631579,1
0.0,0.013888888888888888,0.025373134328358193,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.002432748538011696,0
0.0,0.3055555555555555,0.7064676616915423,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.22964912280701755,3
0.0,0.041666666666666664,0.517910447761194,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.024666666666666667,3
0.0,1.0,0.4835820895522387,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5629473684210526,1
0.0,0.9027777777777777,0.01641791044776117,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.15128654970760236,2
0.0,0.15277777777777776,0.17462686567164176,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.046058479532163736,0
0.0,0.3055555555555555,0.6029850746268656,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.20288888888888887,3
0.0,0.19444444444444442,0.021393034825870627,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.033403508771929824,0
0.0,0.5694444444444444,0.5572139303482587,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3560526315789474,1
0.0,0.2361111111111111,0.46318407960199004,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1288421052631579,3
0.0,0.15277777777777776,0.021890547263681587,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.026309941520467835,0
0.0,0.20833333333333331,0.7472636815920397,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1637719298245614,3
0.0,0.06944444444444445,0.7029850746268657,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.05198830409356725,3
0.0,0.4583333333333333,0.771641791044776,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3697543859649123,3
0.0,1.0,0.9194029850746269,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9317894736842106,1
0.0,0.041666666666666664,0.2194029850746268,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.014140350877192983,0
0.0,0.027777777777777776,0.6343283582089552,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.019181286549707605,3
0.0,0.8194444444444444,0.8830845771144279,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7383625730994152,1
0.0,0.027777777777777776,0.26965174129353237,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.010608187134502924,0
0.0,0.986111111111111,0.5482587064676616,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6091052631578947,1
0.0,0.06944444444444445,0.2641791044776119,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.026198830409356725,0
0.0,0.375,0.36318407960199006,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17289473684210527,0
0.0,0.013888888888888888,0.33781094527363187,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.006105263157894738,0
0.0,0.875,0.22238805970149256,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2991578947368421,2
1.0,0.6388888888888888,0.9129353233830845,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.591812865497076,1
0.0,1.0,0.3686567164179104,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4656842105263158,2
0.0,0.4722222222222222,0.4238805970149254,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2419766081871345,3
0.0,0.3333333333333333,0.5985074626865672,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22007017543859653,3
0.0,1.0,0.5114427860696518,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5865263157894738,1
0.0,0.8333333333333333,0.41393034825870645,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42000000000000004,2
0.0,0.9444444444444444,0.5835820895522389,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6116023391812867,1
0.0,0.1111111111111111,0.015920398009950265,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.01857309941520468,0
0.0,0.4722222222222222,0.49154228855721394,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.26901754385964916,3
0.0,0.08333333333333333,0.26616915422885573,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.031578947368421054,0
0.0,0.027777777777777776,0.45721393034825875,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.015017543859649124,3
0.0,0.4305555555555555,0.6313432835820896,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2962222222222223,3
0.0,0.2777777777777778,0.072636815920398,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05976608187134503,0
0.0,0.013888888888888888,0.01741293532338306,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0023391812865497076,0
0.0,0.861111111111111,0.7810945273631841,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7015789473684211,1
1.0,0.9722222222222222,0.5711442786069653,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6193567251461989,1
0.0,0.1388888888888889,0.7985074626865671,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1152046783625731,3
0.0,0.5416666666666666,0.05522388059701491,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.10856140350877194,2
0.0,0.6388888888888888,0.45721393034825875,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3454035087719299,2
0.0,0.08333333333333333,0.6676616915422885,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.05989473684210526,3
0.0,1.0,0.5825870646766169,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6467368421052632,1
0.0,0.25,0.36766169154228856,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11621052631578949,0
0.0,0.986111111111111,0.8985074626865671,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9014093567251462,1
0.0,0.5555555555555556,0.8263681592039801,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4739181286549708,1
0.0,0.013888888888888888,0.5104477611940298,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.008134502923976609,3
0.0,0.8055555555555555,0.845771144278607,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7004093567251463,1
0.0,0.9722222222222222,0.8532338308457711,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8514619883040936,1
0.0,0.5833333333333333,0.06965174129353235,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.12403508771929825,2
0.0,0.4722222222222222,0.12089552238805967,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12088888888888888,2
1.0,0.06944444444444445,0.01791044776119402,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01172514619883041,0
0.0,0.3472222222222222,0.6601990049751243,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2473684210526316,3
0.0,0.027777777777777776,0.6761194029850747,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.02016374269005848,3
0.0,0.7638888888888888,0.8502487562189055,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6670760233918129,1
0.0,0.29166666666666663,0.9248756218905473,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2731228070175439,3
0.0,0.9722222222222222,0.6940298507462687,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7204678362573099,1
0.0,0.8472222222222222,0.8766169154228854,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7587543859649123,1
0.0,0.5972222222222222,0.6059701492537314,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3980643274853802,1
0.0,0.6527777777777778,0.8442786069651741,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5667485380116959,1
0.0,0.06944444444444445,0.454726368159204,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03739766081871345,3
0.0,0.861111111111111,0.07512437810945272,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.18708771929824564,2
0.0,0.2222222222222222,0.708457711442786,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1673918128654971,3
1.0,0.09722222222222221,0.7696517412935323,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07826900584795321,3
0.0,0.19444444444444442,0.072636815920398,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04183625730994152,0
0.0,0.8333333333333333,0.7233830845771144,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6382456140350877,1
0.0,0.4722222222222222,0.2646766169154229,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17835087719298248,2
0.0,0.6944444444444444,0.8985074626865671,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6347953216374269,1
0.0,0.5277777777777778,0.06766169154228854,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11133333333333334,2
0.0,0.9722222222222222,0.5557213930348258,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6066666666666667,1
0.0,0.5138888888888888,0.7019900497512437,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.38428070175438594,1
1.0,0.05555555555555555,0.6029850746268656,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.03688888888888889,3
1.0,0.8333333333333333,0.7462686567164178,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6543859649122807,1
0.0,0.861111111111111,0.5288557213930348,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5177543859649123,1
0.0,0.013888888888888888,0.2601990049751243,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.005192982456140351,0
0.0,0.5,0.6064676616915423,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.33347368421052637,3
0.0,0.611111111111111,0.021393034825870627,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.10498245614035087,2
1.0,0.7638888888888888,0.8134328358208955,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6432748538011697,1
0.0,1.0,0.86318407960199,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8842105263157896,1
0.0,0.16666666666666666,0.015422885572139305,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02778947368421053,0
0.0,0.18055555555555555,0.12537313432835823,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.046906432748538014,0
0.0,0.013888888888888888,0.7129353233830846,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.010514619883040937,3
0.0,0.20833333333333331,0.02288557213930348,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03605263157894737,0
0.0,0.9027777777777777,0.6626865671641791,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6450584795321638,1
0.0,0.16666666666666666,0.14825870646766165,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04652631578947368,0
0.0,1.0,0.7338308457711442,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7747368421052632,1
0.0,1.0,0.7119402985074627,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7562105263157894,1
0.0,1.0,0.9706467661691541,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9751578947368422,1
0.0,0.7222222222222222,0.6656716417910448,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5178713450292398,1
0.0,0.027777777777777776,0.06567164179104479,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.005812865497076024,0
0.0,0.06944444444444445,0.45870646766169143,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.037631578947368426,3
0.0,0.9444444444444444,0.02238805970149252,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.16304093567251463,2
0.0,0.861111111111111,0.8149253731343283,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.726233918128655,1
0.0,1.0,0.6746268656716418,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7246315789473684,1
0.0,0.013888888888888888,0.32388059701492533,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.005941520467836257,0
0.0,0.9166666666666666,0.7039800995024875,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6870175438596492,1
0.0,1.0,0.46318407960199004,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5456842105263158,1
0.0,0.3611111111111111,0.015422885572139305,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.060210526315789485,0
0.0,0.8888888888888888,0.7477611940298508,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6991345029239767,1
1.0,0.2777777777777778,0.5512437810945274,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.17228070175438598,3
0.0,0.041666666666666664,0.7646766169154228,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.033368421052631575,3
0.0,0.3055555555555555,0.7601990049751244,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.24354385964912284,3
0.0,0.05555555555555555,0.6203980099502486,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.03770760233918129,3
0.0,0.861111111111111,0.2064676616915423,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2828070175438597,2
0.0,0.06944444444444445,0.02238805970149252,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.011988304093567251,0
0.0,0.8194444444444444,0.6696517412935323,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5903450292397661,1
0.0,0.041666666666666664,0.08109452736318407,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.009263157894736841,0
0.0,1.0,0.7955223880597015,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8269473684210528,1
0.0,0.7916666666666666,0.7890547263681591,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6503333333333333,1
0.0,0.9166666666666666,0.01691542288557213,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.154,2
0.0,0.8333333333333333,0.32388059701492533,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35649122807017547,2
0.0,0.625,0.8104477611940298,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5247368421052632,1
0.0,0.041666666666666664,0.16467661691542285,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.012210526315789474,0
0.0,0.20833333333333331,0.8641791044776118,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1843859649122807,3
0.0,0.7083333333333333,0.41691542288557215,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.35878947368421055,2
0.0,0.8333333333333333,0.4626865671641791,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4543859649122807,1
0.0,0.4583333333333333,0.3621890547263681,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21092982456140352,2
0.0,0.1388888888888889,0.9139303482587063,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1287719298245614,3
1.0,0.3611111111111111,0.010447761194029848,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05869005847953217,0
0.0,0.08333333333333333,0.6532338308457711,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.058877192982456146,3
0.0,0.9305555555555555,0.9253731343283581,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8717836257309942,1
0.0,0.6805555555555555,0.17462686567164176,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.20516959064327484,2
1.0,0.09722222222222221,0.6577114427860695,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.06905847953216374,3
1.0,0.375,0.917910447761194,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3489473684210527,3
0.0,0.5138888888888888,0.7258706467661692,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3946666666666667,1
0.0,0.875,0.8189054726368158,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7408947368421053,1
0.0,0.4305555555555555,0.7069651741293532,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3237777777777778,3
0.0,0.6944444444444444,0.8517412935323382,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6073099415204679,1
1.0,0.4444444444444444,0.6253731343283582,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.30353216374269004,3
0.0,0.013888888888888888,0.06318407960199005,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0028771929824561405,0
0.0,0.875,0.6263681592039801,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5983157894736842,1
0.0,0.41666666666666663,0.7567164179104477,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.33087719298245616,3
